miRNA	TARGETSCAN-WORM	TARGETSCAN-VERT	MICRORNA.ORG	DIANA-MICROT	TARGETSCAN-FLY	TARBASE	MIRTARBASE	MIRECORDS	MIRDB	TARGETMINER	RNA22-HSA	RNA22-MMU	RNA22-DME	RNA22-CEL	a.value	m.value	p.value	q.value	rank	estimatedDEG
hsa-miR-25-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004498")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-25-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-25-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-25-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-25-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	7.03731955157262	-0.0999311620971577	0.739082125015367	0.980922669745875	1041	0
hsa-miR-193a-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-193a-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004614")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-193a-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-193a-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-193a-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-193a-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-193a-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-193a-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	11.1744191108235	0.389209600609854	0.119035192505106	0.542706502671306	304	0
hsa-miR-200a-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000682")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-200a-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-200a-3p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-200a-3p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-200a-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-200a-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-200a-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	7.82071585862291	0.0669953453727086	0.860048381908427	0.992149836792166	1196	0
hsa-miR-151b	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-151b")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-151b")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-151b")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-151b.html")	none	none	none	none	12.745452282715	-0.109346183118236	0.449411456231635	0.893664674802075	697	0
hsa-miR-4433-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2.60490429502537	-1.20264597099791	0.31972137009897	0.789191791072155	559	0
hsa-miR-6516-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0.809522282006707	1.44435591571769	0.467579576445427	0.911484237627794	711	0
hsa-miR-6812-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-5.9918566682682	5.53012782695721	0.0487193055700243	0.417850507567354	161	0
hsa-miR-3149	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3149")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0015022")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3149")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3149")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3149.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3149&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	1.46091311770518	1	1	1376.5	0
hsa-miR-26b-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004500")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-26b-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-26b-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-26b-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-26b-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	5.66972216548514	0.504831917111936	0.408013523079838	0.864543859987683	653	0
hsa-miR-1292-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0005943")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-1292-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-1292-5p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-1292-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	5.92478273175452	0.174617926311393	0.750271890010465	0.983977818854161	1054	0
hsa-miR-643	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-643")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003313")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-643")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-643")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-643")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-643.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-643&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	2.05453015072904	0.446573131758567	0.823669024542912	0.990022309510461	1151	0
hsa-miR-320b	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-320b")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0005792")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-320b")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-320b")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-320b.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-320b&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	13.1749433802212	0.355518792072761	0.124331269608355	0.557437148398039	309	0
hsa-miR-4651	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-4651")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-4651")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-4651")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-4651.html")	none	none	none	none	-5.9918566682682	4.92097008129844	0.0780144210831029	0.488545737964588	219	0
hsa-miR-3614-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3614-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3614-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3614-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3614-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3614-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	5.37697888472915	-0.0391099376597683	0.949947133415785	1	1309	0
hsa-miR-2116-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0011161")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-2116-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-2116-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-2116-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-2116-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	3.00779138137271	1.37105607277062	0.224897605007774	0.691670987995447	450	0
hsa-miR-2114-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0011157")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-2114-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-2114-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-2114-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-2114-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	-4.27815662869957	0.20541339279948	0.665678615064135	426	0
hsa-miR-3605-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3605-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3605-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3605-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3605-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3605-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	6.67523343877499	0.623728703672599	0.114673831765533	0.531609829036274	298	0
hsa-miR-125b-1-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004592")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-125b-1-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-125b-1-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-125b-1-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-125b-1-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	2.82541484161125	-1.28658648551135	0.366593500735465	0.836718620399662	606	0
hsa-miR-502-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-502-3p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004775")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-502-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-502-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-502-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-502-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	11.1171843972497	0.0822960400465984	0.67279206051375	0.963625993524499	966	0
hsa-miR-3960	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3960")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3960")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3960")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3960.html")	none	none	none	none	6.26411766766267	0.756243078547123	0.0630342632280025	0.451856863032637	193	0
hsa-miR-4731-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-4731-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-4731-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-4731-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-4731-5p.html")	none	none	none	none	0.751325631330719	-1.92426623948391	0.294608668209597	0.759587192862805	536	0
hsa-miR-4677-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-4677-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-4677-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-4677-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-4677-5p.html")	none	none	none	none	-5.9918566682682	-5.98223378967993	0.0309291689421302	0.400029153743076	107	0
hsa-miR-4779	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-4779")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-4779")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-4779")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-4779.html")	none	none	none	none	-5.9918566682682	3.47344176172441	0.220806743015981	0.686758830812266	445	0
hsa-miR-99b-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004678")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-99b-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-99b-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-99b-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-99b-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	4.10908143238296	1.67624140496237	0.067660053991058	0.457447974788324	205	0
hsa-miR-1273g-5p	none	none	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-1273g-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-1273g-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-1273g-5p.html")	none	none	none	none	-5.9918566682682	-3.60385106912104	0.274717323942318	0.739835731728937	514	0
hsa-miR-4654	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-4654")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-4654")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-4654")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-4654.html")	none	none	none	none	-0.227884056554917	-1.57338151537515	0.531093050693187	0.938080959385716	781	0
hsa-miR-103a-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000101")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-103a-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-103a-3p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-103a-3p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-103a-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-103a-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-103a-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	16.7381512593441	-0.116882555939132	0.603302512318303	0.960202675951151	865	0
hsa-miR-370-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0.396954011848178	0.609074311461298	0.745157017473753	0.982671385555301	1051	0
hsa-miR-19b-2-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004492")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-19b-2-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-19b-2-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-19b-2-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-19b-2-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-2.0568445400028	6.6797546874432	0.0109392556487517	0.269028248661069	53	0
hsa-miR-518e-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0005450")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-518e-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-518e-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-518e-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-518e-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	5.47104835784598	0.0481531731514608	0.417850507567354	150	0
hsa-miR-1277-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0005933")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-1277-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-1277-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-1277-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-1277-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	0.641003987326729	1.64474666790442	0.352155297441429	0.822274143166638	592	0
hsa-miR-6764-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2.05728379403748	-1.85224956351759	0.313761944216223	0.782147580366341	556	0
hsa-miR-30d-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000245")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-30d-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-30d-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-30d-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-30d-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-30d-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-30d-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	15.5656905639092	0.072150748580853	0.732650875564067	0.980922669745875	1034	0
hsa-miR-6818-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2.54030740739276	-0.411708816105665	0.79531604946527	0.986311033979066	1110	0
hsa-miR-603	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-603")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003271")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-603")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-603")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-603")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-603")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-603.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-603&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	5.56543315675028	0.0531718406430598	0.418728245064096	176	0
